664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
659.179688,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
664.0625,,,,,,,,,,,,,,
